Kassenart;Quelle;Erstellungsdatum;Typ;Risikogruppe;Einheit;Wert
GKV;INKAR;;Kreis;Kreis10043;Einwohner;118249
GKV;INKAR;;Kreis;Kreis10044;Einwohner;173949
GKV;INKAR;;Kreis;Kreis10045;Einwohner;127683
GKV;INKAR;;Kreis;Kreis10046;Einwohner;78603
GKV;INKAR;;Kreis;Kreis11000;Einwohner;2990011
GKV;INKAR;;Kreis;Kreis12051;Einwohner;65866
GKV;INKAR;;Kreis;Kreis12052;Einwohner;92352
GKV;INKAR;;Kreis;Kreis12053;Einwohner;53798
GKV;INKAR;;Kreis;Kreis12054;Einwohner;149725
GKV;INKAR;;Kreis;Kreis12060;Einwohner;161117
GKV;INKAR;;Kreis;Kreis12061;Einwohner;149099
GKV;INKAR;;Kreis;Kreis12062;Einwohner;98436
GKV;INKAR;;Kreis;Kreis12063;Einwohner;142683
GKV;INKAR;;Kreis;Kreis12064;Einwohner;174019
GKV;INKAR;;Kreis;Kreis12065;Einwohner;188247
GKV;INKAR;;Kreis;Kreis12066;Einwohner;105563
GKV;INKAR;;Kreis;Kreis12067;Einwohner;163988
GKV;INKAR;;Kreis;Kreis12068;Einwohner;91748
GKV;INKAR;;Kreis;Kreis12069;Einwohner;190573
GKV;INKAR;;Kreis;Kreis12070;Einwohner;72321
GKV;INKAR;;Kreis;Kreis12071;Einwohner;110252
GKV;INKAR;;Kreis;Kreis12072;Einwohner;148779
GKV;INKAR;;Kreis;Kreis12073;Einwohner;112502
GKV;INKAR;;Kreis;Kreis13003;Einwohner;191500
GKV;INKAR;;Kreis;Kreis13004;Einwohner;86212
GKV;INKAR;;Kreis;Kreis13071;Einwohner;247022
GKV;INKAR;;Kreis;Kreis13072;Einwohner;198206
GKV;INKAR;;Kreis;Kreis13073;Einwohner;210024
GKV;INKAR;;Kreis;Kreis13074;Einwohner;146159
GKV;INKAR;;Kreis;Kreis13075;Einwohner;224216
GKV;INKAR;;Kreis;Kreis13076;Einwohner;199534
GKV;INKAR;;Kreis;Kreis14511;Einwohner;230580
GKV;INKAR;;Kreis;Kreis14521;Einwohner;334701
GKV;INKAR;;Kreis;Kreis14522;Einwohner;299719
GKV;INKAR;;Kreis;Kreis14523;Einwohner;222909
GKV;INKAR;;Kreis;Kreis14524;Einwohner;311600
GKV;INKAR;;Kreis;Kreis14612;Einwohner;505662
GKV;INKAR;;Kreis;Kreis14625;Einwohner;293773
GKV;INKAR;;Kreis;Kreis14626;Einwohner;249774
GKV;INKAR;;Kreis;Kreis14627;Einwohner;232194
GKV;INKAR;;Kreis;Kreis14628;Einwohner;234312
GKV;INKAR;;Kreis;Kreis14713;Einwohner;506432
GKV;INKAR;;Kreis;Kreis14729;Einwohner;245418
GKV;INKAR;;Kreis;Kreis14730;Einwohner;188016
GKV;INKAR;;Kreis;Kreis15001;Einwohner;80891
GKV;INKAR;;Kreis;Kreis15002;Einwohner;224018
GKV;INKAR;;Kreis;Kreis15003;Einwohner;223492
GKV;INKAR;;Kreis;Kreis15081;Einwohner;83499
GKV;INKAR;;Kreis;Kreis15082;Einwohner;161391
GKV;INKAR;;Kreis;Kreis15083;Einwohner;167319
GKV;INKAR;;Kreis;Kreis15084;Einwohner;178928
GKV;INKAR;;Kreis;Kreis15085;Einwohner;213839
GKV;INKAR;;Kreis;Kreis15086;Einwohner;88732
GKV;INKAR;;Kreis;Kreis15087;Einwohner;138578
GKV;INKAR;;Kreis;Kreis15088;Einwohner;181573
GKV;INKAR;;Kreis;Kreis15089;Einwohner;192239
GKV;INKAR;;Kreis;Kreis15090;Einwohner;111708
GKV;INKAR;;Kreis;Kreis15091;Einwohner;125220
GKV;INKAR;;Kreis;Kreis16051;Einwohner;194516
GKV;INKAR;;Kreis;Kreis16052;Einwohner;90172
GKV;INKAR;;Kreis;Kreis16053;Einwohner;102232
GKV;INKAR;;Kreis;Kreis16054;Einwohner;33861
GKV;INKAR;;Kreis;Kreis16055;Einwohner;60112
GKV;INKAR;;Kreis;Kreis16056;Einwohner;39464
GKV;INKAR;;Kreis;Kreis16061;Einwohner;95844
GKV;INKAR;;Kreis;Kreis16062;Einwohner;81061
GKV;INKAR;;Kreis;Kreis16063;Einwohner;119895
GKV;INKAR;;Kreis;Kreis16064;Einwohner;98971
GKV;INKAR;;Kreis;Kreis16065;Einwohner;73728
GKV;INKAR;;Kreis;Kreis16066;Einwohner;119222
GKV;INKAR;;Kreis;Kreis16067;Einwohner;128318
GKV;INKAR;;Kreis;Kreis16068;Einwohner;67250
GKV;INKAR;;Kreis;Kreis16069;Einwohner;61742
GKV;INKAR;;Kreis;Kreis16070;Einwohner;103446
GKV;INKAR;;Kreis;Kreis16071;Einwohner;77571
GKV;INKAR;;Kreis;Kreis16072;Einwohner;54356
GKV;INKAR;;Kreis;Kreis16073;Einwohner;104727
GKV;INKAR;;Kreis;Kreis16074;Einwohner;79752
GKV;INKAR;;Kreis;Kreis16075;Einwohner;79422
GKV;INKAR;;Kreis;Kreis16076;Einwohner;96999
GKV;INKAR;;Kreis;Kreis16077;Einwohner;88870
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR1;VJ;490311
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR2;VJ;210897
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR3;VJ;41630
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR4;VJ;56276
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR5;VJ;128207
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR6;VJ;102396
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR7;VJ;25077
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR8;VJ;155333
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR9;VJ;13254
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR10;VJ;792
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR11;VJ;167698
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR12;VJ;181002
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR13;VJ;26545
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR14;VJ;71152
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR15;VJ;41541
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR16;VJ;1345616
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR17;VJ;974583
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR18;VJ;299691
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR19;VJ;13123
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR20;VJ;60418
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR21;VJ;121546
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR22;VJ;31676
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR23;VJ;320210
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR24;VJ;83194
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR25;VJ;540579
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR26;VJ;186634
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR27;VJ;360042
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR28;VJ;50628
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR29;VJ;198844
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR30;VJ;792503
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR31;VJ;795528
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR32;VJ;835475
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR33;VJ;56847
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR34;VJ;90074
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR35;VJ;511061
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR36;VJ;346634
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR37;VJ;466527
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR38;VJ;930949
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR39;VJ;18821
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR40;VJ;2188905
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR41;VJ;1670724
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR42;VJ;669679
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR43;VJ;809601
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR44;VJ;322028
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR45;VJ;326852
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR46;VJ;83631
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR47;VJ;193393
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR48;VJ;50755
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR50;VJ;852849
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR51;VJ;105671
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR52;VJ;268221
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR53;VJ;274187
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR54;VJ;75326
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR55;VJ;5312350
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR56;VJ;1126670
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR57;VJ;5692018
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR58;VJ;7034753
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR59;VJ;45311
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR60;VJ;13676
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR61;VJ;1729251
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR62;VJ;301239
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR63;VJ;105250
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR64;VJ;72792
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR65;VJ;502647
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR66;VJ;1135609
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR67;VJ;313205
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR68;VJ;18924
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR69;VJ;2004121
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR70;VJ;101543
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR71;VJ;498071
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR72;VJ;11988073
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR73;VJ;3914041
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR74;VJ;1371375
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR75;VJ;308385
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR76;VJ;673465
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR77;VJ;1372088
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR78;VJ;9894
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR79;VJ;637471
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR80;VJ;206123
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR81;VJ;7861857
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR82;VJ;3272590
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR83;VJ;2148206
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR84;VJ;3537717
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR85;VJ;4251935
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR86;VJ;253979
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR87;VJ;984621
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR88;VJ;323728
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR89;VJ;128688
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR90;VJ;64659
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR91;VJ;1311309
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR92;VJ;135507
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR93;VJ;1181173
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR94;VJ;2256200
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR95;VJ;66409
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR96;VJ;20983
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR97;VJ;8766
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR98;VJ;36174
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR99;VJ;53504
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR100;VJ;357716
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR101;VJ;942483
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR102;VJ;136891
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR103;VJ;252120
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR104;VJ;878942
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR105;VJ;2303918
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR106;VJ;43322
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR107;VJ;586233
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR108;VJ;1352788
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR109;VJ;1608775
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR110;VJ;1009466
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR111;VJ;1353856
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR112;VJ;361907
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR113;VJ;6546910
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR115;VJ;1443559
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR116;VJ;23511
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR117;VJ;2340296
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR118;VJ;52289
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR119;VJ;49862
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR120;VJ;31360
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR121;VJ;1010533
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR122;VJ;73741
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR123;VJ;107498
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR124;VJ;171515
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR125;VJ;141800
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR126;VJ;28877
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR127;VJ;43286
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR128;VJ;39598
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR129;VJ;80748
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR130;VJ;3260834
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR131;VJ;186496
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR134;VJ;142562
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR135;VJ;1133714
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR136;VJ;1553471
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR137;VJ;2152081
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR138;VJ;692645
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR139;VJ;764603
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR140;VJ;5625522
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR141;VJ;445760
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR142;VJ;5275879
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR143;VJ;53895
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR144;VJ;760927
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR145;VJ;58600
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR146;VJ;108839
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR147;VJ;578736
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR148;VJ;2304224
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR149;VJ;2956645
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR150;VJ;18488
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR151;VJ;2359876
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR152;VJ;19461820
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR153;VJ;4615833
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR154;VJ;483062
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR155;VJ;49028
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR156;VJ;44685
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR157;VJ;1094561
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR159;VJ;135168
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR160;VJ;3484463
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR161;VJ;734888
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR162;VJ;2924148
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR163;VJ;356104
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR164;VJ;2847796
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR165;VJ;8443
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR166;VJ;391934
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR167;VJ;88563
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR168;VJ;9385
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR169;VJ;88543
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR170;VJ;208573
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR171;VJ;194794
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR172;VJ;431248
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR173;VJ;3784205
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR174;VJ;459708
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR175;VJ;1427746
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR176;VJ;940430
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR177;VJ;754424
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR178;VJ;975
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR179;VJ;6586881
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR180;VJ;91111
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR181;VJ;394149
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR182;VJ;1157621
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR183;VJ;796030
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR184;VJ;3883205
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR185;VJ;268310
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR186;VJ;1596383
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR187;VJ;1137083
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR188;VJ;8333
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR189;VJ;3091059
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR190;VJ;4186388
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR191;VJ;119781
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR192;VJ;102849
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR193;VJ;4994
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR194;VJ;475499
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR195;VJ;3932
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR196;VJ;101339
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR197;VJ;159031
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR198;VJ;446337
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR199;VJ;350642
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR200;VJ;54699
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR201;VJ;142451
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR202;VJ;48044
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR203;VJ;4166441
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR204;VJ;10190
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR205;VJ;372065
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR206;VJ;4506411
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR207;VJ;10831
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR208;VJ;155188
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR209;VJ;97393
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR210;VJ;1897310
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR211;VJ;484763
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR212;VJ;31207
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR213;VJ;174916
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR214;VJ;2004828
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR215;VJ;463128
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR216;VJ;1449569
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR217;VJ;80985
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR218;VJ;19409
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR219;VJ;139055
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR220;VJ;269720
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR221;VJ;114444
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR222;VJ;245612
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR223;VJ;3365625
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR224;VJ;462386
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR225;VJ;1561453
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR226;VJ;117082
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR227;VJ;462604
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR228;VJ;152663
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR229;VJ;1506242
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR230;VJ;9528
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR231;VJ;700483
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR232;VJ;19346
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR233;VJ;10958
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR234;VJ;74585
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR235;VJ;1341246
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR236;VJ;17351
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR237;VJ;419864
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR238;VJ;699356
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR239;VJ;5128
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR240;VJ;207268
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR241;VJ;188635
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR242;VJ;294733
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR243;VJ;223252
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR244;VJ;55843
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR245;VJ;258587
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR246;VJ;7099468
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR247;VJ;38756
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR248;VJ;2183833
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR249;VJ;1129226
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR250;VJ;6303137
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR251;VJ;3038268
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR252;VJ;1661750
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR253;VJ;1360802
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR254;VJ;1711755
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR255;VJ;3960209
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR256;VJ;2692894
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR257;VJ;114000
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR258;VJ;783446
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR259;VJ;24875
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR260;VJ;4384122
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR261;VJ;3287876
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR262;VJ;1733489
GKV;BVA_Krankheitsauswahl;;Morbi_Krankheiten;KNR263;VJ;9444610
